29.11.2018;58.49
28.11.2018;58.17
27.11.2018;59.78
26.11.2018;59.9
23.11.2018;57.89
22.11.2018;61.31
21.11.2018;61.85
20.11.2018;61.7
19.11.2018;64.34
16.11.2018;65.49
15.11.2018;65.21
14.11.2018;64.48
13.11.2018;64.65
12.11.2018;69.01
09.11.2018;68.21
08.11.2018;68.49
07.11.2018;69.3
06.11.2018;69.84
05.11.2018;71.88
02.11.2018;69.56
01.11.2018;69.7
31.10.2018;73.29
30.10.2018;74.13
29.10.2018;76.01
26.10.2018;75.85
25.10.2018;75.75
24.10.2018;75.79
23.10.2018;77.12
22.10.2018;79.05
19.10.2018;79.58
18.10.2018;79.5
17.10.2018;79.11
16.10.2018;79.73
15.10.2018;80.11
12.10.2018;79.91
11.10.2018;80.4
10.10.2018;82.87
09.10.2018;84.21
08.10.2018;83.27
05.10.2018;84.17
04.10.2018;85.12
03.10.2018;84.5
02.10.2018;84.68
01.10.2018;84.19
28.09.2018;82.07
27.09.2018;80.89
26.09.2018;81.22
25.09.2018;81.56
24.09.2018;80.24
21.09.2018;78.85
20.09.2018;78.96
19.09.2018;79.38
18.09.2018;79.2
17.09.2018;78.17
14.09.2018;77.52
13.09.2018;77.21
12.09.2018;79.57
11.09.2018;77.77
10.09.2018;76.87
07.09.2018;75.65
06.09.2018;75.77
05.09.2018;76.78
04.09.2018;77.61
03.09.2018;77.91
31.08.2018;76.89
30.08.2018;77
29.08.2018;75.56
28.08.2018;75.76
24.08.2018;73.41
23.08.2018;72.28
22.08.2018;71.51
21.08.2018;70.2
20.08.2018;69.66
17.08.2018;68.69
16.08.2018;67.76
15.08.2018;66.93
14.08.2018;69.32
13.08.2018;69.17
10.08.2018;69.55
09.08.2018;69.1
08.08.2018;69.26
07.08.2018;70.86
06.08.2018;71.06
03.08.2018;71.08
02.08.2018;71.55
01.08.2018;70.88
31.07.2018;72.76
30.07.2018;73.59
27.07.2018;73.39
26.07.2018;73.06
25.07.2018;72.22
24.07.2018;72.08
23.07.2018;71.95
20.07.2018;70.49
19.07.2018;70.39
18.07.2018;68.97
17.07.2018;69.32
16.07.2018;69.48
13.07.2018;72.56
12.07.2018;70.56
